Fecha,idCerveza,NombreCerveza,Precio,CantidadVendida,Ganancia
02/11/2023,5,King Crush,8.71,100,871
02/11/2023,6,Wingman Tro,8.51,90,765.9
02/11/2023,7,Grind Stout,9.45,98,926.1
02/11/2023,8,Juice Shack,8.64,65,561.6
02/11/2023,9,Rocky Road,9.44,84,792.96
02/11/2023,10,Wingman,9.15,77,704.55
02/11/2023,11,Arcade Made,7.76,15,116.4
02/11/2023,12,Punk IPA,7.64,2,15.28
02/11/2023,13,Hazy Jane,8.05,77,619.85
02/11/2023,14,Shore Leave,8.95,41,366.95
02/11/2023,15,Simcoe Solo,9.31,57,530.67
02/11/2023,16,Lucky Break,7.69,22,169.18
03/11/2023,1,Black Heart,9.3,86,799.8
03/11/2023,2,Fools Gold,8.16,94,767.04
03/11/2023,3,Cold Beer B,8.37,36,301.32
03/11/2023,4,Lost Lager,9.1,13,118.3
03/11/2023,5,King Crush,8.71,16,139.36
03/11/2023,6,Wingman Tro,8.51,33,280.83
03/11/2023,7,Grind Stout,9.45,98,926.1
03/11/2023,8,Juice Shack,8.64,77,665.28
03/11/2023,9,Rocky Road,9.44,46,434.24
03/11/2023,10,Wingman,9.15,2,18.3
03/11/2023,11,Arcade Made,7.76,80,620.8
03/11/2023,12,Punk IPA,7.64,21,160.44
03/11/2023,13,Hazy Jane,8.05,30,241.5
03/11/2023,14,Shore Leave,8.95,97,868.15
03/11/2023,15,Simcoe Solo,9.31,86,800.66
03/11/2023,16,Lucky Break,7.69,6,46.14
04/11/2023,1,Black Heart,9.3,21,195.3
04/11/2023,2,Fools Gold,8.16,24,195.84
04/11/2023,3,Cold Beer B,8.37,61,510.57
04/11/2023,4,Lost Lager,9.1,17,154.7
04/11/2023,5,King Crush,8.71,17,148.07
04/11/2023,6,Wingman Tro,8.51,72,612.72
04/11/2023,7,Grind Stout,9.45,17,160.65
04/11/2023,8,Juice Shack,8.64,48,414.72
04/11/2023,9,Rocky Road,9.44,31,292.64
04/11/2023,10,Wingman,9.15,22,201.3
04/11/2023,11,Arcade Made,7.76,81,628.56
04/11/2023,12,Punk IPA,7.64,27,206.28
04/11/2023,13,Hazy Jane,8.05,90,724.5
04/11/2023,14,Shore Leave,8.95,92,823.4
04/11/2023,15,Simcoe Solo,9.31,80,744.8
04/11/2023,16,Lucky Break,7.69,33,253.77
05/11/2023,1,Black Heart,9.3,38,353.4
05/11/2023,2,Fools Gold,8.16,21,171.36
05/11/2023,3,Cold Beer B,8.37,58,485.46
05/11/2023,4,Lost Lager,9.1,88,800.8
05/11/2023,5,King Crush,8.71,76,661.96
05/11/2023,6,Wingman Tro,8.51,75,638.25
05/11/2023,7,Grind Stout,9.45,97,916.65
05/11/2023,8,Juice Shack,8.64,71,613.44
05/11/2023,9,Rocky Road,9.44,3,28.32
05/11/2023,10,Wingman,9.15,79,722.85
05/11/2023,11,Arcade Made,7.76,68,527.68
05/11/2023,12,Punk IPA,7.64,57,435.48
05/11/2023,13,Hazy Jane,8.05,15,120.75
05/11/2023,14,Shore Leave,8.95,31,277.45
05/11/2023,15,Simcoe Solo,9.31,75,698.25
05/11/2023,16,Lucky Break,7.69,72,553.68
06/11/2023,1,Black Heart,9.3,22,204.6
06/11/2023,2,Fools Gold,8.16,64,522.24
06/11/2023,3,Cold Beer B,8.37,95,795.15
06/11/2023,4,Lost Lager,9.1,71,646.1
06/11/2023,5,King Crush,8.71,52,452.92
06/11/2023,6,Wingman Tro,8.51,6,51.06
06/11/2023,7,Grind Stout,9.45,15,141.75
06/11/2023,8,Juice Shack,8.64,0,0
06/11/2023,9,Rocky Road,9.44,75,708
06/11/2023,10,Wingman,9.15,53,484.95
06/11/2023,11,Arcade Made,7.76,7,54.32
06/11/2023,12,Punk IPA,7.64,85,649.4
06/11/2023,13,Hazy Jane,8.05,39,313.95
06/11/2023,14,Shore Leave,8.95,49,438.55
06/11/2023,15,Simcoe Solo,9.31,4,37.24
06/11/2023,16,Lucky Break,7.69,66,507.54
07/11/2023,1,Black Heart,9.3,2,18.6
07/11/2023,2,Fools Gold,8.16,97,791.52
07/11/2023,3,Cold Beer B,8.37,32,267.84
07/11/2023,4,Lost Lager,9.1,56,509.6
07/11/2023,5,King Crush,8.71,82,714.22
07/11/2023,6,Wingman Tro,8.51,79,672.29
07/11/2023,7,Grind Stout,9.45,38,359.1
07/11/2023,8,Juice Shack,8.64,19,164.16
07/11/2023,9,Rocky Road,9.44,71,670.24
07/11/2023,10,Wingman,9.15,49,448.35
07/11/2023,11,Arcade Made,7.76,71,550.96
07/11/2023,12,Punk IPA,7.64,20,152.8
07/11/2023,13,Hazy Jane,8.05,40,322
07/11/2023,14,Shore Leave,8.95,5,44.75
07/11/2023,15,Simcoe Solo,9.31,34,316.54
07/11/2023,16,Lucky Break,7.69,31,238.39
08/11/2023,1,Black Heart,9.3,91,846.3
08/11/2023,2,Fools Gold,8.16,30,244.8
08/11/2023,3,Cold Beer B,8.37,1,8.37
08/11/2023,4,Lost Lager,9.1,55,500.5
08/11/2023,5,King Crush,8.71,14,121.94
08/11/2023,6,Wingman Tro,8.51,96,816.96
08/11/2023,7,Grind Stout,9.45,49,463.05
08/11/2023,8,Juice Shack,8.64,89,768.96
08/11/2023,9,Rocky Road,9.44,90,849.6
08/11/2023,10,Wingman,9.15,68,622.2
08/11/2023,11,Arcade Made,7.76,31,240.56
08/11/2023,12,Punk IPA,7.64,60,458.4
08/11/2023,13,Hazy Jane,8.05,42,338.1
08/11/2023,14,Shore Leave,8.95,11,98.45
08/11/2023,15,Simcoe Solo,9.31,13,121.03
08/11/2023,16,Lucky Break,7.69,89,684.41
09/11/2023,1,Black Heart,9.3,25,232.5
09/11/2023,2,Fools Gold,8.16,11,89.76
09/11/2023,3,Cold Beer B,8.37,42,351.54
09/11/2023,4,Lost Lager,9.1,69,627.9
09/11/2023,5,King Crush,8.71,37,322.27
09/11/2023,6,Wingman Tro,8.51,19,161.69
09/11/2023,7,Grind Stout,9.45,57,538.65
09/11/2023,8,Juice Shack,8.64,64,552.96
09/11/2023,9,Rocky Road,9.44,34,320.96
09/11/2023,10,Wingman,9.15,75,686.25
09/11/2023,11,Arcade Made,7.76,18,139.68
09/11/2023,12,Punk IPA,7.64,14,106.96
09/11/2023,13,Hazy Jane,8.05,15,120.75
09/11/2023,14,Shore Leave,8.95,16,143.2
09/11/2023,15,Simcoe Solo,9.31,31,288.61
09/11/2023,16,Lucky Break,7.69,24,184.56
10/11/2023,1,Black Heart,9.3,78,725.4
10/11/2023,2,Fools Gold,8.16,25,204
10/11/2023,3,Cold Beer B,8.37,68,569.16
10/11/2023,4,Lost Lager,9.1,16,145.6
10/11/2023,5,King Crush,8.71,22,191.62
10/11/2023,6,Wingman Tro,8.51,77,655.27
10/11/2023,7,Grind Stout,9.45,56,529.2
10/11/2023,8,Juice Shack,8.64,33,285.12
10/11/2023,9,Rocky Road,9.44,34,320.96
10/11/2023,10,Wingman,9.15,95,869.25
10/11/2023,11,Arcade Made,7.76,58,450.08
10/11/2023,12,Punk IPA,7.64,20,152.8
10/11/2023,13,Hazy Jane,8.05,13,104.65
10/11/2023,14,Shore Leave,8.95,16,143.2
10/11/2023,15,Simcoe Solo,9.31,42,391.02
10/11/2023,16,Lucky Break,7.69,24,184.56
11/11/2023,1,Black Heart,9.3,24,223.2
11/11/2023,2,Fools Gold,8.16,41,334.56
11/11/2023,3,Cold Beer B,8.37,97,811.89
11/11/2023,4,Lost Lager,9.1,4,36.4
11/11/2023,5,King Crush,8.71,8,69.68
11/11/2023,6,Wingman Tro,8.51,87,740.37
11/11/2023,7,Grind Stout,9.45,10,94.5
11/11/2023,8,Juice Shack,8.64,54,466.56
11/11/2023,9,Rocky Road,9.44,78,736.32
11/11/2023,10,Wingman,9.15,66,603.9
11/11/2023,11,Arcade Made,7.76,75,582
11/11/2023,12,Punk IPA,7.64,43,328.52
11/11/2023,13,Hazy Jane,8.05,3,24.15
11/11/2023,14,Shore Leave,8.95,98,877.1
11/11/2023,15,Simcoe Solo,9.31,23,214.13
11/11/2023,16,Lucky Break,7.69,87,669.03
12/11/2023,1,Black Heart,9.3,62,576.6
12/11/2023,2,Fools Gold,8.16,9,73.44
12/11/2023,3,Cold Beer B,8.37,60,502.2
12/11/2023,4,Lost Lager,9.1,26,236.6
12/11/2023,5,King Crush,8.71,90,783.9
12/11/2023,6,Wingman Tro,8.51,49,416.99
12/11/2023,7,Grind Stout,9.45,65,614.25
12/11/2023,8,Juice Shack,8.64,25,216
12/11/2023,9,Rocky Road,9.44,58,547.52
12/11/2023,10,Wingman,9.15,45,411.75
12/11/2023,11,Arcade Made,7.76,16,124.16
12/11/2023,12,Punk IPA,7.64,74,565.36
12/11/2023,13,Hazy Jane,8.05,70,563.5
12/11/2023,14,Shore Leave,8.95,85,760.75
12/11/2023,15,Simcoe Solo,9.31,9,83.79
12/11/2023,16,Lucky Break,7.69,35,269.15
13/11/2023,1,Black Heart,9.3,99,920.7
13/11/2023,2,Fools Gold,8.16,86,701.76
13/11/2023,3,Cold Beer B,8.37,25,209.25
13/11/2023,4,Lost Lager,9.1,29,263.9
13/11/2023,5,King Crush,8.71,48,418.08
13/11/2023,6,Wingman Tro,8.51,16,136.16
13/11/2023,7,Grind Stout,9.45,65,614.25
13/11/2023,8,Juice Shack,8.64,90,777.6
13/11/2023,9,Rocky Road,9.44,13,122.72
13/11/2023,10,Wingman,9.15,11,100.65
13/11/2023,11,Arcade Made,7.76,79,613.04
13/11/2023,12,Punk IPA,7.64,25,191
13/11/2023,13,Hazy Jane,8.05,89,716.45
13/11/2023,14,Shore Leave,8.95,51,456.45
13/11/2023,15,Simcoe Solo,9.31,60,558.6
13/11/2023,16,Lucky Break,7.69,2,15.38
14/11/2023,1,Black Heart,9.3,7,65.1
14/11/2023,2,Fools Gold,8.16,72,587.52
14/11/2023,3,Cold Beer B,8.37,98,820.26
14/11/2023,4,Lost Lager,9.1,47,427.7
14/11/2023,5,King Crush,8.71,63,548.73
14/11/2023,6,Wingman Tro,8.51,12,102.12
14/11/2023,7,Grind Stout,9.45,55,519.75
14/11/2023,8,Juice Shack,8.64,30,259.2
14/11/2023,9,Rocky Road,9.44,68,641.92
14/11/2023,10,Wingman,9.15,6,54.9
14/11/2023,11,Arcade Made,7.76,22,170.72
14/11/2023,12,Punk IPA,7.64,67,511.88
14/11/2023,13,Hazy Jane,8.05,82,660.1
14/11/2023,14,Shore Leave,8.95,65,581.75
14/11/2023,15,Simcoe Solo,9.31,98,912.38
14/11/2023,16,Lucky Break,7.69,76,584.44
15/11/2023,1,Black Heart,9.3,11,102.3
15/11/2023,2,Fools Gold,8.16,96,783.36
15/11/2023,3,Cold Beer B,8.37,89,744.93
15/11/2023,4,Lost Lager,9.1,0,0
15/11/2023,5,King Crush,8.71,67,583.57
15/11/2023,6,Wingman Tro,8.51,100,851
15/11/2023,7,Grind Stout,9.45,77,727.65
15/11/2023,8,Juice Shack,8.64,51,440.64
15/11/2023,9,Rocky Road,9.44,18,169.92
15/11/2023,10,Wingman,9.15,8,73.2
15/11/2023,11,Arcade Made,7.76,37,287.12
15/11/2023,12,Punk IPA,7.64,97,741.08
15/11/2023,13,Hazy Jane,8.05,65,523.25
15/11/2023,14,Shore Leave,8.95,16,143.2
15/11/2023,15,Simcoe Solo,9.31,83,772.73
15/11/2023,16,Lucky Break,7.69,67,515.23
16/11/2023,1,Black Heart,9.3,95,883.5
16/11/2023,2,Fools Gold,8.16,94,767.04
16/11/2023,3,Cold Beer B,8.37,87,728.19
16/11/2023,4,Lost Lager,9.1,12,109.2
16/11/2023,5,King Crush,8.71,40,348.4
16/11/2023,6,Wingman Tro,8.51,13,110.63
16/11/2023,7,Grind Stout,9.45,31,292.95
16/11/2023,8,Juice Shack,8.64,10,86.4
16/11/2023,9,Rocky Road,9.44,83,783.52
16/11/2023,10,Wingman,9.15,30,274.5
16/11/2023,11,Arcade Made,7.76,6,46.56
16/11/2023,12,Punk IPA,7.64,98,748.72
16/11/2023,13,Hazy Jane,8.05,29,233.45
16/11/2023,14,Shore Leave,8.95,91,814.45
16/11/2023,15,Simcoe Solo,9.31,23,214.13
16/11/2023,16,Lucky Break,7.69,82,630.58
17/11/2023,1,Black Heart,9.3,100,930
17/11/2023,2,Fools Gold,8.16,64,522.24
17/11/2023,3,Cold Beer B,8.37,46,385.02
17/11/2023,4,Lost Lager,9.1,27,245.7
17/11/2023,5,King Crush,8.71,26,226.46
17/11/2023,6,Wingman Tro,8.51,75,638.25
17/11/2023,7,Grind Stout,9.45,14,132.3
17/11/2023,8,Juice Shack,8.64,40,345.6
17/11/2023,9,Rocky Road,9.44,69,651.36
17/11/2023,10,Wingman,9.15,91,832.65
17/11/2023,11,Arcade Made,7.76,44,341.44
17/11/2023,12,Punk IPA,7.64,57,435.48
17/11/2023,13,Hazy Jane,8.05,90,724.5
17/11/2023,14,Shore Leave,8.95,58,519.1
17/11/2023,15,Simcoe Solo,9.31,30,279.3
17/11/2023,16,Lucky Break,7.69,8,61.52
18/11/2023,1,Black Heart,9.3,17,158.1
18/11/2023,2,Fools Gold,8.16,13,106.08
18/11/2023,3,Cold Beer B,8.37,10,83.7
18/11/2023,4,Lost Lager,9.1,20,182
18/11/2023,5,King Crush,8.71,90,783.9
18/11/2023,6,Wingman Tro,8.51,7,59.57
18/11/2023,7,Grind Stout,9.45,79,746.55
18/11/2023,8,Juice Shack,8.64,43,371.52
18/11/2023,9,Rocky Road,9.44,24,226.56
18/11/2023,10,Wingman,9.15,6,54.9
18/11/2023,11,Arcade Made,7.76,38,294.88
18/11/2023,12,Punk IPA,7.64,55,420.2
18/11/2023,13,Hazy Jane,8.05,81,652.05
18/11/2023,14,Shore Leave,8.95,70,626.5
18/11/2023,15,Simcoe Solo,9.31,67,623.77
18/11/2023,16,Lucky Break,7.69,22,169.18
19/11/2023,1,Black Heart,9.3,31,288.3
19/11/2023,2,Fools Gold,8.16,72,587.52
19/11/2023,3,Cold Beer B,8.37,18,150.66
19/11/2023,4,Lost Lager,9.1,88,800.8
19/11/2023,5,King Crush,8.71,43,374.53
19/11/2023,6,Wingman Tro,8.51,74,629.74
19/11/2023,7,Grind Stout,9.45,33,311.85
19/11/2023,8,Juice Shack,8.64,86,743.04
19/11/2023,9,Rocky Road,9.44,41,387.04
19/11/2023,10,Wingman,9.15,32,292.8
19/11/2023,11,Arcade Made,7.76,4,31.04
19/11/2023,12,Punk IPA,7.64,12,91.68
19/11/2023,13,Hazy Jane,8.05,14,112.7
19/11/2023,14,Shore Leave,8.95,17,152.15
19/11/2023,15,Simcoe Solo,9.31,20,186.2
19/11/2023,16,Lucky Break,7.69,87,669.03
20/11/2023,1,Black Heart,9.3,80,744
20/11/2023,2,Fools Gold,8.16,67,546.72
20/11/2023,3,Cold Beer B,8.37,34,284.58
20/11/2023,4,Lost Lager,9.1,98,891.8
20/11/2023,5,King Crush,8.71,0,0
20/11/2023,6,Wingman Tro,8.51,32,272.32
20/11/2023,7,Grind Stout,9.45,30,283.5
20/11/2023,8,Juice Shack,8.64,49,423.36
20/11/2023,9,Rocky Road,9.44,5,47.2
20/11/2023,10,Wingman,9.15,27,247.05
20/11/2023,11,Arcade Made,7.76,41,318.16
20/11/2023,12,Punk IPA,7.64,26,198.64
20/11/2023,13,Hazy Jane,8.05,17,136.85
20/11/2023,14,Shore Leave,8.95,98,877.1
20/11/2023,15,Simcoe Solo,9.31,63,586.53
20/11/2023,16,Lucky Break,7.69,78,599.82
21/11/2023,1,Black Heart,9.3,66,613.8
21/11/2023,2,Fools Gold,8.16,70,571.2
21/11/2023,3,Cold Beer B,8.37,36,301.32
21/11/2023,4,Lost Lager,9.1,74,673.4
21/11/2023,5,King Crush,8.71,32,278.72
21/11/2023,6,Wingman Tro,8.51,65,553.15
21/11/2023,7,Grind Stout,9.45,44,415.8
21/11/2023,8,Juice Shack,8.64,48,414.72
21/11/2023,9,Rocky Road,9.44,45,424.8
21/11/2023,10,Wingman,9.15,88,805.2
21/11/2023,11,Arcade Made,7.76,77,597.52
21/11/2023,12,Punk IPA,7.64,27,206.28
21/11/2023,13,Hazy Jane,8.05,46,370.3
21/11/2023,14,Shore Leave,8.95,78,698.1
21/11/2023,15,Simcoe Solo,9.31,87,809.97
21/11/2023,16,Lucky Break,7.69,54,415.26
22/11/2023,1,Black Heart,9.3,67,623.1
22/11/2023,2,Fools Gold,8.16,23,187.68
22/11/2023,3,Cold Beer B,8.37,50,418.5
22/11/2023,4,Lost Lager,9.1,48,436.8
22/11/2023,5,King Crush,8.71,85,740.35
22/11/2023,6,Wingman Tro,8.51,59,502.09
22/11/2023,7,Grind Stout,9.45,7,66.15
22/11/2023,8,Juice Shack,8.64,7,60.48
22/11/2023,9,Rocky Road,9.44,36,339.84
22/11/2023,10,Wingman,9.15,76,695.4
22/11/2023,11,Arcade Made,7.76,100,776
22/11/2023,12,Punk IPA,7.64,16,122.24
22/11/2023,13,Hazy Jane,8.05,25,201.25
22/11/2023,14,Shore Leave,8.95,28,250.6
22/11/2023,15,Simcoe Solo,9.31,8,74.48
22/11/2023,16,Lucky Break,7.69,69,530.61
23/11/2023,1,Black Heart,9.3,69,641.7
23/11/2023,2,Fools Gold,8.16,42,342.72
23/11/2023,3,Cold Beer B,8.37,80,669.6
23/11/2023,4,Lost Lager,9.1,12,109.2
23/11/2023,5,King Crush,8.71,85,740.35
23/11/2023,6,Wingman Tro,8.51,33,280.83
23/11/2023,7,Grind Stout,9.45,1,9.45
23/11/2023,8,Juice Shack,8.64,15,129.6
23/11/2023,9,Rocky Road,9.44,8,75.52
23/11/2023,10,Wingman,9.15,48,439.2
23/11/2023,11,Arcade Made,7.76,53,411.28
23/11/2023,12,Punk IPA,7.64,100,764
23/11/2023,13,Hazy Jane,8.05,100,805
23/11/2023,14,Shore Leave,8.95,74,662.3
23/11/2023,15,Simcoe Solo,9.31,55,512.05
23/11/2023,16,Lucky Break,7.69,88,676.72
24/11/2023,1,Black Heart,9.3,71,660.3
24/11/2023,2,Fools Gold,8.16,78,636.48
24/11/2023,3,Cold Beer B,8.37,7,58.59
24/11/2023,4,Lost Lager,9.1,13,118.3
24/11/2023,5,King Crush,8.71,30,261.3
24/11/2023,6,Wingman Tro,8.51,33,280.83
24/11/2023,7,Grind Stout,9.45,28,264.6
24/11/2023,8,Juice Shack,8.64,59,509.76
24/11/2023,9,Rocky Road,9.44,69,651.36
24/11/2023,10,Wingman,9.15,11,100.65
24/11/2023,11,Arcade Made,7.76,12,93.12
24/11/2023,12,Punk IPA,7.64,77,588.28
24/11/2023,13,Hazy Jane,8.05,88,708.4
24/11/2023,14,Shore Leave,8.95,48,429.6
24/11/2023,15,Simcoe Solo,9.31,25,232.75
24/11/2023,16,Lucky Break,7.69,26,199.94
25/11/2023,1,Black Heart,9.3,48,446.4
25/11/2023,2,Fools Gold,8.16,64,522.24
25/11/2023,3,Cold Beer B,8.37,53,443.61
25/11/2023,4,Lost Lager,9.1,24,218.4
25/11/2023,5,King Crush,8.71,75,653.25
25/11/2023,6,Wingman Tro,8.51,53,451.03
25/11/2023,7,Grind Stout,9.45,18,170.1
25/11/2023,8,Juice Shack,8.64,88,760.32
25/11/2023,9,Rocky Road,9.44,17,160.48
25/11/2023,10,Wingman,9.15,7,64.05
25/11/2023,11,Arcade Made,7.76,9,69.84
25/11/2023,12,Punk IPA,7.64,78,595.92
25/11/2023,13,Hazy Jane,8.05,100,805
25/11/2023,14,Shore Leave,8.95,38,340.1
25/11/2023,15,Simcoe Solo,9.31,36,335.16
25/11/2023,16,Lucky Break,7.69,19,146.11
26/11/2023,1,Black Heart,9.3,27,251.1
26/11/2023,2,Fools Gold,8.16,83,677.28
26/11/2023,3,Cold Beer B,8.37,91,761.67
26/11/2023,4,Lost Lager,9.1,12,109.2
26/11/2023,5,King Crush,8.71,40,348.4
26/11/2023,6,Wingman Tro,8.51,36,306.36
26/11/2023,7,Grind Stout,9.45,75,708.75
26/11/2023,8,Juice Shack,8.64,56,483.84
26/11/2023,9,Rocky Road,9.44,31,292.64
26/11/2023,10,Wingman,9.15,16,146.4
26/11/2023,11,Arcade Made,7.76,36,279.36
26/11/2023,12,Punk IPA,7.64,21,160.44
26/11/2023,13,Hazy Jane,8.05,88,708.4
26/11/2023,14,Shore Leave,8.95,4,35.8
26/11/2023,15,Simcoe Solo,9.31,62,577.22
26/11/2023,16,Lucky Break,7.69,40,307.6
27/11/2023,1,Black Heart,9.3,60,558
27/11/2023,2,Fools Gold,8.16,47,383.52
27/11/2023,3,Cold Beer B,8.37,31,259.47
27/11/2023,4,Lost Lager,9.1,57,518.7
27/11/2023,5,King Crush,8.71,90,783.9
27/11/2023,6,Wingman Tro,8.51,70,595.7
27/11/2023,7,Grind Stout,9.45,58,548.1
27/11/2023,8,Juice Shack,8.64,68,587.52
27/11/2023,9,Rocky Road,9.44,32,302.08
27/11/2023,10,Wingman,9.15,99,905.85
27/11/2023,11,Arcade Made,7.76,10,77.6
27/11/2023,12,Punk IPA,7.64,19,145.16
27/11/2023,13,Hazy Jane,8.05,74,595.7
27/11/2023,14,Shore Leave,8.95,2,17.9
27/11/2023,15,Simcoe Solo,9.31,74,688.94
27/11/2023,16,Lucky Break,7.69,42,322.98
28/11/2023,1,Black Heart,9.3,36,334.8
28/11/2023,2,Fools Gold,8.16,65,530.4
28/11/2023,3,Cold Beer B,8.37,16,133.92
28/11/2023,4,Lost Lager,9.1,11,100.1
28/11/2023,5,King Crush,8.71,35,304.85
28/11/2023,6,Wingman Tro,8.51,27,229.77
28/11/2023,7,Grind Stout,9.45,30,283.5
28/11/2023,8,Juice Shack,8.64,71,613.44
28/11/2023,9,Rocky Road,9.44,32,302.08
28/11/2023,10,Wingman,9.15,4,36.6
28/11/2023,11,Arcade Made,7.76,60,465.6
28/11/2023,12,Punk IPA,7.64,61,466.04
28/11/2023,13,Hazy Jane,8.05,58,466.9
28/11/2023,14,Shore Leave,8.95,47,420.65
28/11/2023,15,Simcoe Solo,9.31,11,102.41
28/11/2023,16,Lucky Break,7.69,40,307.6
29/11/2023,1,Black Heart,9.3,24,223.2
29/11/2023,2,Fools Gold,8.16,25,204
29/11/2023,3,Cold Beer B,8.37,85,711.45
29/11/2023,4,Lost Lager,9.1,53,482.3
29/11/2023,5,King Crush,8.71,93,810.03
29/11/2023,6,Wingman Tro,8.51,35,297.85
29/11/2023,7,Grind Stout,9.45,30,283.5
29/11/2023,8,Juice Shack,8.64,36,311.04
29/11/2023,9,Rocky Road,9.44,28,264.32
29/11/2023,10,Wingman,9.15,28,256.2
29/11/2023,11,Arcade Made,7.76,39,302.64
29/11/2023,12,Punk IPA,7.64,54,412.56
29/11/2023,13,Hazy Jane,8.05,12,96.6
29/11/2023,14,Shore Leave,8.95,68,608.6
29/11/2023,15,Simcoe Solo,9.31,57,530.67
29/11/2023,16,Lucky Break,7.69,52,399.88
30/11/2023,1,Black Heart,9.3,60,558
30/11/2023,2,Fools Gold,8.16,21,171.36
30/11/2023,3,Cold Beer B,8.37,91,761.67
30/11/2023,4,Lost Lager,9.1,29,263.9
30/11/2023,5,King Crush,8.71,74,644.54
30/11/2023,6,Wingman Tro,8.51,24,204.24
30/11/2023,7,Grind Stout,9.45,44,415.8
30/11/2023,8,Juice Shack,8.64,81,699.84
30/11/2023,9,Rocky Road,9.44,50,472
30/11/2023,10,Wingman,9.15,4,36.6
30/11/2023,11,Arcade Made,7.76,49,380.24
30/11/2023,12,Punk IPA,7.64,18,137.52
30/11/2023,13,Hazy Jane,8.05,6,48.3
30/11/2023,14,Shore Leave,8.95,13,116.35
30/11/2023,15,Simcoe Solo,9.31,82,763.42
30/11/2023,16,Lucky Break,7.69,73,561.37
01/12/2023,1,Black Heart,9.3,18,167.4
01/12/2023,2,Fools Gold,8.16,99,807.84
01/12/2023,3,Cold Beer B,8.37,30,251.1
01/12/2023,4,Lost Lager,9.1,19,172.9
01/12/2023,5,King Crush,8.71,83,722.93
01/12/2023,6,Wingman Tro,8.51,72,612.72
01/12/2023,7,Grind Stout,9.45,33,311.85
01/12/2023,8,Juice Shack,8.64,18,155.52
01/12/2023,9,Rocky Road,9.44,58,547.52
01/12/2023,10,Wingman,9.15,89,814.35
01/12/2023,11,Arcade Made,7.76,98,760.48
01/12/2023,12,Punk IPA,7.64,50,382
01/12/2023,13,Hazy Jane,8.05,34,273.7
01/12/2023,14,Shore Leave,8.95,19,170.05
01/12/2023,15,Simcoe Solo,9.31,37,344.47
01/12/2023,16,Lucky Break,7.69,64,492.16
02/12/2023,1,Black Heart,9.3,70,651
02/12/2023,2,Fools Gold,8.16,99,807.84
02/12/2023,3,Cold Beer B,8.37,68,569.16
02/12/2023,4,Lost Lager,9.1,94,855.4
02/12/2023,5,King Crush,8.71,53,461.63
02/12/2023,6,Wingman Tro,8.51,26,221.26
02/12/2023,7,Grind Stout,9.45,23,217.35
02/12/2023,8,Juice Shack,8.64,86,743.04
02/12/2023,9,Rocky Road,9.44,62,585.28
02/12/2023,10,Wingman,9.15,55,503.25
02/12/2023,11,Arcade Made,7.76,62,481.12
02/12/2023,12,Punk IPA,7.64,4,30.56
02/12/2023,13,Hazy Jane,8.05,34,273.7
02/12/2023,14,Shore Leave,8.95,23,205.85
02/12/2023,15,Simcoe Solo,9.31,62,577.22
02/12/2023,16,Lucky Break,7.69,14,107.66
03/12/2023,1,Black Heart,9.3,7,65.1
03/12/2023,2,Fools Gold,8.16,51,416.16
03/12/2023,3,Cold Beer B,8.37,17,142.29
03/12/2023,4,Lost Lager,9.1,51,464.1
03/12/2023,5,King Crush,8.71,97,844.87
03/12/2023,6,Wingman Tro,8.51,49,416.99
03/12/2023,7,Grind Stout,9.45,32,302.4
03/12/2023,8,Juice Shack,8.64,80,691.2
03/12/2023,9,Rocky Road,9.44,70,660.8
03/12/2023,10,Wingman,9.15,5,45.75
03/12/2023,11,Arcade Made,7.76,43,333.68
03/12/2023,12,Punk IPA,7.64,4,30.56
03/12/2023,13,Hazy Jane,8.05,16,128.8
03/12/2023,14,Shore Leave,8.95,36,322.2
03/12/2023,15,Simcoe Solo,9.31,35,325.85
03/12/2023,16,Lucky Break,7.69,95,730.55
04/12/2023,1,Black Heart,9.3,11,102.3
04/12/2023,2,Fools Gold,8.16,16,130.56
04/12/2023,3,Cold Beer B,8.37,31,259.47
04/12/2023,4,Lost Lager,9.1,82,746.2
04/12/2023,5,King Crush,8.71,100,871
04/12/2023,6,Wingman Tro,8.51,87,740.37
04/12/2023,7,Grind Stout,9.45,68,642.6
04/12/2023,8,Juice Shack,8.64,55,475.2
04/12/2023,9,Rocky Road,9.44,86,811.84
04/12/2023,10,Wingman,9.15,36,329.4
04/12/2023,11,Arcade Made,7.76,50,388
04/12/2023,12,Punk IPA,7.64,52,397.28
04/12/2023,13,Hazy Jane,8.05,100,805
04/12/2023,14,Shore Leave,8.95,53,474.35
04/12/2023,15,Simcoe Solo,9.31,85,791.35
04/12/2023,16,Lucky Break,7.69,61,469.09
05/12/2023,1,Black Heart,9.3,58,539.4
05/12/2023,2,Fools Gold,8.16,86,701.76
05/12/2023,3,Cold Beer B,8.37,80,669.6
05/12/2023,4,Lost Lager,9.1,27,245.7
05/12/2023,5,King Crush,8.71,78,679.38
05/12/2023,6,Wingman Tro,8.51,34,289.34
05/12/2023,7,Grind Stout,9.45,69,652.05
05/12/2023,8,Juice Shack,8.64,99,855.36
05/12/2023,9,Rocky Road,9.44,85,802.4
05/12/2023,10,Wingman,9.15,36,329.4
05/12/2023,11,Arcade Made,7.76,49,380.24
05/12/2023,12,Punk IPA,7.64,18,137.52
05/12/2023,13,Hazy Jane,8.05,28,225.4
05/12/2023,14,Shore Leave,8.95,45,402.75
05/12/2023,15,Simcoe Solo,9.31,90,837.9
